against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1
1.0,0.6911822514620615,0.38236450292412294,0.5,0.8088177485379385,0.5,2.0,2.0,1.0,0.40440887426896927,0.6911822514620615,2.0,1.0,2.852906491227631,1.382364502924123,1.0,1.617635497075877,0.5,73.88256105263422,5120.0,70.0,473.88216795321404,75.0,79.26453245613816,1000000.0,0.6617635497075877,80.64768315790263,50.0,563.8240381286614,80.05891602339298,76.91182251462061,83.11665274852542,grass
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,98.78117141200104,5120.0,70.0,417.6870284720063,103.60661150479517,53.78117141200105,1000000.0,0.875623428240021,58.78117141200105,50.0,56.751246856480044,53.78117141200105,63.78117141200105,88.78117141200104,fighting
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,140.6239717196551,10240.0,35.0,660.2179247241371,45.0,116.07627365344798,1250000.0,1.7784745269310405,93.40871698896548,50.0,283.8881513820671,112.04358494482742,93.97820752758629,104.08716988965483,dragon
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,64.40826542374543,10240.0,35.0,302.4495925424726,45.0,45.40826542374543,1250000.0,1.8449091966119973,41.40826542374543,50.0,147.02041327118727,50.40826542374543,50.40826542374543,50.40826542374543,dragon
0.4114883344790474,0.5,0.0,1.3540466620838103,1.0,0.4114883344790474,1.0,1.0,1.0,0.8229766689580948,0.6459533379161898,1.3540466620838103,1.0,2.0,1.0,1.3540466620838103,2.0,1.0,46.77023331041905,2560.0,115.2167336541333,401.5983589826059,107.51440054994278,64.64019311793908,800000.0,0.9186419958754292,75.31069993125715,47.081963042321945,188.3022046822898,81.24279972502862,82.7023331041905,50.93209979377146,fairy
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,45.58781688381481,2660.320748171061,98.82436623237038,400.6893428520247,199.60812207745678,68.51086389433581,1000000.0,0.4156751169017283,59.41218311618519,50.0,421.11471818670367,45.1959389612716,87.7271080492494,94.2554319471679,electric
0.5,1.0,0.5,0.29626272071008375,0.5,2.5925254414201673,1.7037372792899164,0.4259343198224791,1.0,1.0,2.5925254414201673,0.8518686396449582,0.4259343198224791,0.0,0.5,0.3240656801775209,0.6481313603550418,2.0,114.63080477514707,7158.432565017814,59.63080477514707,556.672710272185,44.25707684615544,203.33635513609246,1074065.680177521,6.741019418106305,70.55605918934874,50.0,236.73748390887812,53.51868639644958,81.66817756804623,32.96262720710084,steel
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,87.80462767712754,6400.0,35.0,466.7767173452886,45.0,63.972089668161075,800000.0,0.8059223911509621,61.05922391150962,50.0,240.7801205931204,87.11844782301924,84.47038804424518,82.35194022122595,ghost
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,84.32731114474225,5120.0,70.0,405.0,45.0,59.23121273684829,1059860.0,0.9,60.384393631575854,88.1,268.973285065685,84.32731114474225,59.23121273684829,57.49855860524304,fire
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67.0,5120.0,70.0,480.0,75.0,85.0,1000000.0,0.7,60.0,50.0,547.0,77.0,75.0,116.0,grass
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,124.41370486376957,7228.519111500005,55.58629513623043,635.3002152861329,45.0,118.2364027792969,867683.090327149,1.264728055585938,83.2364027792969,50.0,350.06098541962893,114.11820138964845,98.82269791552733,96.47280555859379,dragon
0.697577240127477,1.0,1.0,0.0,1.0,1.0927317203824312,0.802422759872523,0.802422759872523,1.0,2.1854634407648623,0.7903089605099081,3.209691039490092,0.802422759872523,0.4012113799362615,1.0,0.802422759872523,1.395154480254954,2.790308960509908,78.95154480254953,5120.0,70.0,396.4118691783289,83.70926881529724,101.04845519745047,1134994.672875677,1.0604845519745048,70.92731720382432,50.0,169.0651698955244,33.02422759872523,51.16959319107661,61.29073118470276,ground
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,89.5998405361567,6400.0,70.0,459.89896348501856,45.0,51.599840536156705,1000000.0,1.1379952160847011,59.599840536156705,75.4,156.7809089439068,91.89976080423506,76.89976080423506,90.29992026807835,fire
0.9402379446262977,1.0,2.0,0.5597620553737023,2.0,0.9402379446262977,0.5,1.0,1.0,0.47011897231314886,0.8804758892525955,2.239048221494809,1.0,1.0,1.0,1.1195241107474045,1.0,0.5,96.79286166121106,9628.036552973288,39.18334387615916,440.3190988270588,45.0,101.19524110747405,1172309.328014187,1.1,66.19524110747405,50.0,367.4580837915986,65.97620553737022,56.57382609110725,53.58572332242214,dragon
1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,138.81735361854854,5120.0,70.0,529.0867680927427,33.547939144354416,128.81735361854854,1250000.0,2.3408676809274263,113.81735361854852,50.0,422.3708473729082,53.81735361854853,53.81735361854853,40.0,ground
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,58.61078923768687,5688.724089695678,57.36223766809595,330.12907174944957,179.17342600857572,62.080919282651536,1000000.0,0.6805394618843436,56.664735426121226,63.75710699558698,237.890948878804,40.83236771306061,66.1078923768687,45.83236771306061,dark
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,73.0,5120.0,70.0,467.0,75.0,83.0,1640000.0,1.7,100.0,50.0,317.0,73.0,83.0,55.0,poison
1.0,1.0,2.0,0.08247023012094207,2.0,1.0,0.5,1.0,1.0,0.9175297698790579,1.0,3.6701190795162315,1.0,0.5824702301209421,1.0,0.5824702301209421,1.0,0.9175297698790579,87.52589309637173,10240.0,64.22708389153405,391.85654937339274,45.0,64.17529769879057,1250000.0,1.2680476318064926,64.20636941443667,50.0,431.9593464023425,48.35059539758116,50.8764884939529,76.7219052722597,dragon
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,5120.0,70.0,500.0,60.0,75.0,1000000.0,1.8,90.0,50.0,217.0,75.0,75.0,55.0,normal
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,51.73025869620166,6400.0,35.0,377.1118108734116,104.95562445253795,72.4046119556975,800000.0,0.7413487065189917,43.460517392403325,50.0,264.0904951044371,62.25821141455457,87.06743532594959,60.19077608860499,ghost
1.0,1.0,1.0,1.0,1.0,1.32218346320377,0.838908268398115,0.838908268398115,1.0,1.32218346320377,1.32218346320377,1.0,0.5,0.5,1.0,1.67781653679623,2.0,2.0,125.0,7680.0,70.0,448.28339783545334,45.0,80.66899220777381,600000.0,1.3066899220777382,72.42253229436984,88.1,367.3310077922262,57.11266147184921,63.8908268398115,49.18838502164901,rock
0.9882297325066979,1.0,0.9882297325066979,1.0,0.9882297325066979,2.0470810699732085,0.5117702674933021,0.49411486625334894,1.0,1.9764594650133958,2.0470810699732085,0.9882297325066979,0.49411486625334894,0.4882297325066979,0.9882297325066979,0.9882297325066979,1.9764594650133958,2.0,123.04613559611185,7680.0,70.0,350.0,45.0,41.83616172895513,600000.0,0.8905837860053583,66.12900020549564,88.1,408.0470810699732,30.282486419839252,31.36535102922305,57.34086502037508,rock
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,58.28127340254228,6400.0,70.0,291.484456908898,65.02231139891045,49.63394328159801,1000000.0,0.9328127340254228,39.98884430054478,100.0,193.09593901531494,35.0,59.94422150272387,48.63617442148905,fighting
1.3921693312845322,1.3921693312845322,2.0,0.5,2.0,0.8039153343577339,0.5,1.0,1.3921693312845322,0.5,1.0,2.0,1.0,1.0,0.8039153343577339,1.0,1.0,0.5,96.96084665642266,18271.62790470722,56.56931322064927,529.807412759669,28.528888086049648,107.84338662569064,1250000.0,1.2176507993853596,70.88253996926798,30.39153343577339,375.1373546502763,91.37354650276258,89.21693312845322,73.53015987707194,dragon
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,79.90609047614906,7680.0,70.0,355.6573666669566,45.0,90.16434166673915,1000000.0,0.5023477380962735,30.187819047701883,88.1,139.99530452380745,55.281728571552826,45.11738690481368,55.0,rock
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,141.6680805998798,5120.0,70.0,575.0042417996394,45.0,75.11148815996795,1059860.0,1.6555744079983972,75.11148815996795,88.1,256.7555744079984,119.00084835992787,75.11148815996795,89.00084835992787,fire
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,67.69065276347754,2560.0,140.0,468.2201776862563,36.54673618261228,70.69065276347754,800000.0,1.2353382773773713,92.69065276347754,24.6,35.9076261105391,91.76691386886856,87.69065276347754,57.690652763477544,fairy
0.559363859477122,1.0,1.0,0.940636140522878,1.0,0.559363859477122,1.0,0.5,1.0,0.559363859477122,0.2374554379084881,1.881272281045756,1.0,1.0,1.0,1.881272281045756,0.5,1.0,80.69893050980372,5271.971480261433,70.0,441.29750452287533,179.8162877777785,60.83109403267971,1000000.0,0.5662188065359417,57.374554379084884,53.0156840614378,572.6339460065365,77.37455437908488,62.9681929738561,102.05017824836605,electric
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,103.68202137595608,6400.0,70.0,455.0,45.0,81.10876579847027,1000000.0,1.4,50.0,100.0,124.13372211257098,35.0,110.0,75.20921282557364,fighting
0.49660709109697254,0.5,0.0,1.0135716356121098,1.0,0.49660709109697254,1.0,1.0,1.0,0.9932141821939451,0.9864283643878902,1.0135716356121098,1.0,2.0,1.0,1.0135716356121098,2.0,1.0,20.407149068363296,2560.0,70.0,249.07149068363296,187.82853830206244,65.4071490683633,800000.0,0.3162859627345318,35.67858178060549,88.1,178.97648923434818,41.08573084896879,65.6785817806055,20.814298136726592,fairy
1.592041931271839,0.7039790343640805,1.407958068728161,0.0,2.0,1.592041931271839,0.7960209656359195,1.0,0.7039790343640805,1.592041931271839,1.0,2.815916137456322,1.0,0.5,0.407958068728161,0.5,1.0,1.592041931271839,77.10450317526207,5120.0,70.0,346.51246124399023,102.23874206184483,47.0397903436408,1059860.0,1.040795806872816,55.920419312718394,50.0,461.0253506736201,47.0397903436408,47.0397903436408,72.36816772508736,ground
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,94.8449438419791,5120.0,70.0,469.0696630518746,104.67715336951446,64.8449438419791,1000000.0,1.4594307126256914,59.8449438419791,50.0,77.65632958946527,74.8449438419791,74.8449438419791,99.8449438419791,fire
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,165.0,6400.0,35.0,555.0,45.0,75.0,800000.0,1.1,64.0,50.0,354.0,93.0,83.0,75.0,ghost
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,60.0,6400.0,35.0,461.82752271705766,45.0,60.0,800000.0,0.7894250757235255,60.0,50.0,302.39171170343667,93.94250757235255,93.94250757235255,93.94250757235255,ghost
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117.0,5120.0,70.0,519.0,45.0,80.0,1059860.0,1.5,95.0,50.0,553.0,65.0,70.0,92.0,ground
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,110.0,5120.0,70.0,555.0,75.0,80.0,1250000.0,1.9,90.0,75.4,59.0,100.0,80.0,95.0,fire
0.535351901211893,1.0,0.535351901211893,0.0,0.535351901211893,1.929296197576214,1.929296197576214,0.535351901211893,1.0,1.070703802423786,1.929296197576214,1.070703802423786,0.535351901211893,0.035351901211892967,0.535351901211893,0.2676759506059465,0.535351901211893,2.0,131.4648098788107,5120.0,70.0,495.27331556371854,64.24222814542716,58.58592395152428,1000000.0,0.6717184790304855,106.46480987881071,50.0,529.9292961975763,48.58592395152428,63.58592395152428,86.58592395152428,ground
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98.0,5120.0,70.0,498.0,75.0,63.0,1000000.0,1.0,75.0,88.1,516.0,98.0,63.0,101.0,water
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,138.52688406424375,10240.0,35.0,641.1534914931251,45.0,109.40372202259377,1250000.0,1.9119255595481246,92.64613965972501,50.0,241.18382094460014,108.23069829862501,95.88465085068749,96.46139659725003,dragon
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,150.0,5120.0,70.0,635.0,45.0,110.0,1059860.0,1.5,100.0,88.1,260.0,95.0,110.0,70.0,water
0.5,1.0,1.0,1.6667667154456676,0.8333833577228338,0.25,2.0,2.0,1.0,0.25,0.3332332845543323,1.6667667154456676,1.0,0.8333833577228338,1.3332332845543324,3.333533430891335,1.0,1.0,33.329331382173294,3840.0,70.0,260.00150073168504,255.0,33.33233284554332,800000.0,0.8333833577228338,40.0,50.0,165.66646656910868,40.0,66.6706686178267,46.66916788614169,bug
0.4012113799362615,2.0,1.0,1.0,0.802422759872523,0.0,1.0,1.0,2.0,0.802422759872523,1.395154480254954,1.0,0.0,0.4012113799362615,1.395154480254954,1.0,1.0,1.0,55.92731720382431,5894.202265273659,70.0,529.2330741898296,72.21804838852707,119.31495878342798,1023653.9471880615,1.620969103949009,58.79030896050991,50.0,377.67254876042654,124.63658601912155,101.04845519745047,69.5154480254954,ghost
1.0,1.0,1.0,0.30157481667454933,1.0,2.0,2.0,1.0,1.0,1.6984251833254507,1.0,0.8492125916627253,1.0,0.6507874083372747,1.0,1.3015748166745493,2.0,1.6984251833254507,50.0,5120.0,70.0,266.58661491710023,234.04724450023647,43.015748166745496,1250000.0,0.4,45.77795256655631,50.0,329.17008363618686,40.55511858360923,39.04724450023648,48.19055109995271,ice
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135.0,3840.0,70.0,515.0,45.0,130.0,1059860.0,1.7,85.0,50.0,526.0,60.0,80.0,25.0,rock
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,330.0,190.0,35.0,1000000.0,0.7,55.0,50.0,418.0,60.0,30.0,85.0,water
0.5,1.0,1.0,0.30752788062998015,0.5,1.0,0.5,1.0,1.0,0.8462360596850099,2.0,0.8462360596850099,1.0,0.6537639403149901,1.0,1.3075278806299802,0.5,3.3849442387400397,67.68819701574951,5120.0,70.0,337.2904274661479,235.01068775905128,44.6129182094497,1000000.0,0.792258364188994,56.9247211937002,50.0,246.65566924565485,65.0,51.1505576125996,51.91403343464891,fire
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,41.74055666975623,2560.0,100.43677933765872,348.48504974803967,118.25616298980442,68.478489067161,800000.0,0.7348111333951247,61.08866800370748,60.48949302940958,114.56125245807767,63.91461233673186,75.87027833487812,37.392445335804986,fairy
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,145.0,6400.0,70.0,625.0,45.0,88.0,1059860.0,1.2,70.0,88.1,448.0,140.0,70.0,112.0,fighting
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,40.0,2560.0,70.0,205.0,190.0,15.0,1000000.0,0.3,20.0,50.0,172.0,35.0,35.0,60.0,electric
0.41179353504688887,0.8235870700937777,0.32358707009377774,1.0,0.5,2.9415224205626664,1.3528258598124445,0.33820646495311113,1.0,0.8235870700937777,3.294348280375111,0.5,0.33820646495311113,0.0,0.5,0.5,1.0,1.6471741401875555,82.34890509343556,7605.148698320213,47.34890509343556,382.92387897186666,132.36850892532,108.82064649531111,1091228.3630844,0.4705651719624889,50.0,50.0,303.64717414018753,45.29238789718667,59.40542228968445,37.05651719624889,steel
0.2570137493750836,0.5140274987501672,0.014027498750167122,1.0,0.5,1.0841649925010026,1.9719450024996656,0.4929862506249164,1.0,0.5140274987501672,2.0561099950006687,0.5,0.4929862506249164,0.0,0.5,0.5,1.0,1.0280549975003344,104.57917503749499,5227.731190401284,69.0180750874883,478.5972501249833,46.26247488751504,125.42082496250501,812624.7488751505,0.6084164992501002,50.28054997500334,50.0,303.05610999500067,54.85972501249833,93.73752511248496,49.71945002499666,steel
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48.0,5120.0,70.0,328.0,190.0,45.0,1000000.0,1.0,60.0,50.0,96.0,43.0,90.0,42.0,psychic
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,95.0,5120.0,70.0,405.0,75.0,80.0,1000000.0,1.0,60.0,50.0,47.0,60.0,80.0,30.0,bug
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55.0,5120.0,70.0,294.0,190.0,45.0,1000000.0,0.2,69.0,50.0,590.0,55.0,55.0,15.0,grass
1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,109.97768860108955,5120.0,70.0,476.60716960290546,66.68525949909204,80.0,1250000.0,1.5656254680508457,103.32589620036319,50.0,304.8125842491522,63.32589620036318,60.0,59.977688601089554,ice
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.35105297118122,5120.0,70.0,403.4394603155191,93.68390919226078,75.08812107698563,1000000.0,0.6508812107698563,73.15804540386961,50.0,398.73535050169085,43.15804540386961,51.579022701934804,60.10517275767823,ground
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,104.0,5120.0,70.0,485.0,60.0,105.0,600000.0,1.7,55.0,50.0,367.0,94.0,75.0,52.0,water
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,180.0,54.519507960530184,1059860.0,0.6192196815787926,74.51950796053019,75.4,487.21814192141323,25.96098407893963,35.0,35.0,fighting
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,90.0,3840.0,70.0,456.0,120.0,45.0,600000.0,0.8,61.0,50.0,291.0,50.0,50.0,160.0,bug
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,86.44265980135188,5120.0,70.0,453.31688565383513,45.0,64.1368678977373,1059860.0,1.397903764208054,71.36867897737297,66.44266654810448,41.22194247193675,91.36867897737297,74.31566051131351,65.68433948868649,grass
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,94.06059489241558,5120.0,72.81821532275325,586.7966938426649,52.045538306883124,99.73933139752727,1059860.0,1.353029744620779,87.18178467724675,50.0,201.9487338991325,155.13624637036364,104.26962884373506,46.40910766137662,electric
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,56.53013477412927,5120.0,70.0,368.7194045278835,118.23445987600468,55.564972839678504,1059860.0,0.8141243209919626,70.23540534986604,50.0,185.29662037198597,80.35310802479907,60.447270164745476,45.588513374665105,electric
0.9205152081772401,1.0,1.0,0.5794847918227599,1.0,0.9205152081772401,1.0,0.5,1.0,0.9205152081772401,1.6820608327089606,1.1589695836455198,1.0,1.0,1.0,1.1589695836455198,0.5,1.0,45.563935427593194,5120.0,70.0,408.656300423847,200.0,51.5896958364552,1000000.0,0.4,59.205152081772404,50.0,355.71663550251793,75.0,81.02576040886201,96.27175666916416,electric
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,51.332029084131506,4010.4997227688323,70.0,255.99413087859176,190.0,24.632224721511776,1000000.0,0.5833007271032875,34.165036355164375,50.0,370.3105089723013,43.49902181309863,33.30019563738028,69.0656232673052,electric
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110.0,8960.0,35.0,525.0,45.0,130.0,1000000.0,1.0,65.0,88.1,470.0,60.0,65.0,95.0,grass
1.0,1.0,1.0,0.8896248588356949,1.0,2.0,2.0,1.0,1.0,1.110375141164305,1.0,0.5551875705821525,1.0,0.9448124294178475,1.0,1.889624858835695,2.0,1.110375141164305,58.83001129314441,5120.0,70.0,329.83440676196864,232.37309606131745,53.31125423492915,1250000.0,0.6317877964450408,44.16776044615858,50.0,569.9691096130907,65.55187570582153,60.0,47.973505081914986,ice
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,90.0,5120.0,70.0,390.0,120.0,50.0,1059860.0,1.0,65.0,50.0,70.0,85.0,45.0,55.0,grass
1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,35.0,5120.0,35.0,278.0,120.0,35.0,1250000.0,0.8,38.0,50.0,281.0,65.0,55.0,50.0,psychic
